"class","obj_ID","alpha","delta","u","g","r","i","z","run_ID","rerun_ID","cam_col","field_ID","spec_obj_ID","redshift","plate","MJD","fiber_ID"
"GALAXY",1.23768e+18,344.6120491,3.618455885,23.37075,22.20651,20.92985,19.68732,19.14553,7765,301,1,219,4.83351e+18,0.6661636,4293,55509,89
"GALAXY",1.23766e+18,200.6681802,-1.843538176,19.66431,18.04135,17.18818,16.76901,16.45693,2333,301,5,25,3.84072e+17,0.0845468,341,51690,510
"GALAXY",1.23765e+18,123.8814991,44.08112054,19.94607,17.82199,16.69403,16.19786,15.82629,2076,301,5,139,6.1598e+17,0.1483214,547,51959,411
"GALAXY",1.23765e+18,165.3907025,-1.999336452,24.14896,22.3966,20.6665,19.5963,19.29886,1140,301,4,83,4.26383e+18,0.5271025,3787,55565,156
"GALAXY",1.23765e+18,203.2910248,67.30106544,19.9983,18.33118,17.44487,17.01489,16.73506,1412,301,5,215,5.58621e+17,0.1120718,496,51988,635
"GALAXY",1.23767e+18,16.24247376,7.742393891,25.76833,21.25492,19.34584,18.6487,18.1452,5641,301,4,104,5.12306e+18,0.4001676,4550,55894,778
"GALAXY",1.23766e+18,139.2179333,35.76275437,25.76965,22.77243,21.02156,19.8125,19.29675,3606,301,5,107,5.22876e+18,0.6358874,4644,55922,311
"GALAXY",1.23766e+18,198.3713451,7.328943616,23.81821,22.12525,20.58203,19.68742,19.21295,3841,301,4,223,5.4495e+18,0.4598053,4840,55690,543
"GALAXY",1.23765e+18,153.3178677,5.1079647,19.02797,18.07068,17.83736,17.70697,17.7363,2125,301,6,231,6.46367e+17,0.02850509,574,52355,365
"GALAXY",1.23766e+18,229.3513231,-1.317715588,20.56827,19.01482,18.04413,17.55824,17.19896,2379,301,5,135,1.03937e+18,0.1173524,923,52404,615
"GALAXY",1.23766e+18,113.7601336,25.94306019,23.81119,23.3431,21.68579,20.43114,20.18698,2822,301,2,29,5.02624e+18,0.5983697,4464,55866,819
"GALAXY",1.24e+18,195.4992941,33.79397285,23.93152,23.73438,21.77575,20.67718,19.67783,4576,301,2,506,1.1543e+19,0.9243578,10252,58485,835
"GALAXY",1.23767e+18,342.0958722,29.90345501,22.41284,24.22349,22.42639,20.69351,19.70449,6354,301,2,122,8.74614e+18,0.7646133,7768,58289,543
"GALAXY",1.23768e+18,321.7418493,8.699401526,23.32328,22.79707,21.06441,20.13309,19.57565,7773,301,2,58,4.59952e+18,0.5349303,4085,55452,786
"GALAXY",1.23766e+18,196.807078,46.97886287,19.96164,18.2553,17.33684,16.90357,16.58386,3699,301,4,75,1.64282e+18,0.0936733,1459,53117,479
"GALAXY",1.23766e+18,4.457257913,0.125695586,25.01352,23.60335,21.89494,20.6692,19.94701,4263,301,4,145,8.85429e+18,0.6465234,7864,56979,773
"GALAXY",1.23767e+18,128.3248575,14.13886239,19.65876,18.34041,17.36678,16.83989,16.54119,5137,301,3,101,2.73264e+18,0.2206836,2427,53815,305
"GALAXY",1.23766e+18,219.5528834,40.95776268,23.09364,21.32952,19.92194,19.09212,18.70809,3716,301,1,208,6.82418e+18,0.4632269,6061,56076,365
"GALAXY",1.23767e+18,209.3989254,20.60513096,22.64984,21.79913,20.23484,19.41344,18.92836,5183,301,3,501,6.607e+18,0.5083421,5868,56045,781
"GALAXY",1.23767e+18,215.1286433,30.49496905,25.72677,21.43332,20.30028,19.50304,18.87213,4576,301,2,619,4.35397e+18,0.5073926,3867,55652,427
"GALAXY",1.23767e+18,117.857146,11.33948024,26.25264,22.29261,20.04729,19.05885,18.55665,5112,301,3,50,5.07911e+18,0.5259309,4511,55602,627
"GALAXY",1.23768e+18,8.461008838,9.554615892,25.31595,22.47465,20.69067,19.65564,19.18034,7880,301,2,98,5.11181e+18,0.5210635,4540,55863,807
"GALAXY",1.23766e+18,231.153877,28.49015125,19.76903,18.6091,17.77897,17.41476,17.18781,4010,301,5,117,2.07968e+18,0.1717672,1847,54176,504
"GALAXY",1.23768e+18,34.76906427,-5.476618587,21.48238,21.80293,20.76809,20.04404,19.42582,7881,301,1,253,9.40699e+18,0.761161,8355,56988,337
"GALAXY",1.23765e+18,169.5871147,-1.600754678,23.77238,22.02131,20.75401,19.59095,19.08693,1140,301,5,111,4.2493e+18,0.7068486,3774,55244,571
"GALAXY",1.23766e+18,245.4329661,21.35413826,20.07118,18.6462,17.95617,17.58318,17.32904,4010,301,5,216,2.08646e+18,0.03228426,1853,53566,592
"GALAXY",1.23767e+18,247.787001,12.26097421,19.70322,17.40779,16.33879,15.87606,15.46558,5323,301,4,132,2.852e+18,0.09438371,2533,54585,343
"GALAXY",1.23766e+18,182.0664217,51.3904687,18.82023,17.39589,16.7415,16.38002,16.12281,2830,301,1,408,9.93047e+17,0.03312341,882,52370,12
"GALAXY",1.23768e+18,30.49217674,4.042326063,22.8693,22.73644,21.95537,22.32304,21.2672,7718,301,2,192,1.0613e+19,1.112629,9426,58123,997
"GALAXY",1.23766e+18,164.6621067,60.44957547,19.0832,17.41096,16.68771,16.35013,16.10391,2304,301,2,132,8.71529e+17,0.03038554,774,52286,299
"GALAXY",1.23766e+18,237.086912,47.38767406,23.57573,21.65674,20.11818,19.26815,18.87374,3226,301,5,29,7.57744e+18,0.5564024,6730,56425,471
"GALAXY",1.23768e+18,336.8810051,10.47322173,21.42241,19.60348,18.03157,17.402,16.92946,7773,301,2,158,5.6836e+18,0.2983032,5048,56218,222
"GALAXY",1.23766e+18,163.6629331,37.88702417,19.44727,18.19422,17.45737,17.07903,16.85588,4469,301,3,337,2.35435e+18,0.1890404,2091,53447,338
"GALAXY",1.23767e+18,180.6077664,18.82762396,19.57449,17.79072,16.82987,16.3623,15.92147,5314,301,1,28,2.93639e+18,0.06700975,2608,54474,140
"GALAXY",1.23767e+18,138.9652378,20.45486516,22.52906,20.91119,19.22974,18.56889,18.19667,5080,301,5,173,2.57619e+18,0.373701,2288,53699,478
"GALAXY",1.23766e+18,211.977926,52.08079487,25.23558,22.29146,21.05727,19.97638,19.52449,3180,301,4,59,7.58996e+18,0.6589327,6741,56394,980
"GALAXY",1.23767e+18,193.1415237,22.26277188,23.4215,22.62918,21.09605,20.03109,19.54105,5183,301,3,399,6.74215e+18,0.6102822,5988,56072,933
"GALAXY",1.23767e+18,145.8699456,21.85093914,22.71785,22.35111,21.59972,21.16146,21.16195,5112,301,3,242,1.07863e+19,0.8018925,9580,57865,666
"GALAXY",1.23768e+18,28.71727415,10.88785926,20.90817,18.64157,17.33365,16.80074,16.40621,7773,301,2,498,5.10056e+18,0.1724062,4530,55564,837
"GALAXY",1.23767e+18,165.3637071,28.13826529,18.68214,17.16563,16.46952,16.07667,15.80189,5061,301,3,334,2.48944e+18,0.07010259,2211,53786,260
"GALAXY",1.23768e+18,327.1640115,3.981796921,22.33896,21.49144,20.24489,19.46766,19.04142,7765,301,4,103,4.60611e+18,0.5246127,4091,55498,205
"GALAXY",1.23767e+18,164.5112243,20.97204042,24.29897,22.09138,20.50888,19.62493,19.20024,5194,301,3,336,6.61598e+18,0.5333228,5876,56042,709
"GALAXY",1.23766e+18,132.4454662,31.5922585,22.9495,21.46762,19.72537,18.75227,18.24589,3606,301,4,60,5.83805e+18,0.5133179,5185,55978,937
"GALAXY",1.23766e+18,186.1751865,4.271009258,18.55091,16.46536,15.52482,15.10089,14.75899,2247,301,2,169,5.3494e+18,0.07942765,4751,55646,896
"GALAXY",1.23766e+18,216.4795112,47.00855271,22.36321,21.17444,20.75793,20.47017,20.27838,3918,301,1,145,9.5647e+18,0.1336098,8495,57481,661
"GALAXY",1.23766e+18,176.3778448,11.13581406,22.69066,21.23678,19.42651,18.74504,18.14836,3804,301,1,125,6.05622e+18,0.3892675,5379,55986,22
"GALAXY",1.23765e+18,157.6141666,65.33056326,21.96316,22.23608,20.38851,19.15157,18.58818,1412,301,4,95,7.97485e+18,0.6179986,7083,56722,359
"GALAXY",1.23765e+18,179.7276735,64.50973387,23.01681,22.12094,20.62624,19.55212,18.97194,2078,301,3,87,8.00743e+18,0.5577672,7112,56666,119
"GALAXY",1.23766e+18,195.875541,37.47575083,23.18123,20.29569,18.50937,17.91131,17.54613,4470,301,5,74,2.2721e+18,0.3260247,2018,53800,141
"GALAXY",1.23766e+18,198.3776214,37.90551691,20.6664,18.62963,17.34856,16.85184,16.49039,4510,301,6,18,2.28795e+18,0.1815763,2032,53815,434
"GALAXY",1.23765e+18,200.0985578,3.86099285,22.80629,21.96379,20.54256,19.80091,19.31332,2190,301,1,121,5.3605e+18,0.5531276,4761,55633,343
"GALAXY",1.23766e+18,168.5849677,49.06131354,24.5443,22.40548,20.63776,19.55087,19.06985,2964,301,4,250,7.53461e+18,0.5610891,6692,56390,309
"GALAXY",1.23765e+18,200.7462582,1.221801413,19.48938,17.52411,16.59116,16.17037,15.83355,1404,301,6,12,3.33421e+17,0.08179151,296,51984,564
"GALAXY",1.23767e+18,234.9381178,21.72013274,18.67666,16.77074,15.84955,15.41034,15.05961,4671,301,2,44,2.43884e+18,0.03922563,2166,54232,497
"GALAXY",1.23766e+18,231.236338,37.69516716,22.79147,20.57579,18.79454,18.09064,17.69529,3926,301,5,33,1.5764e+18,0.4059078,1400,53470,506
"GALAXY",1.23766e+18,180.9203654,51.02154059,22.24844,19.92543,18.25693,17.67366,17.30756,2964,301,6,305,1.09111e+18,0.2996194,969,52442,417
"GALAXY",1.23767e+18,214.0563279,22.92415019,24.88862,23.12347,21.49756,20.26634,19.60687,4678,301,5,84,6.77013e+18,0.721653,6013,56074,359
"GALAXY",1.23768e+18,335.1542546,-2.740737193,19.61536,17.59756,16.56495,16.12458,15.75554,7778,301,2,151,4.93041e+18,0.08986959,4379,55881,360
"GALAXY",1.23768e+18,342.1450376,11.01989617,25.40789,22.28771,20.43392,19.58952,19.0127,7773,301,2,193,5.68583e+18,0.4665798,5050,56215,143
"GALAXY",1.23766e+18,123.9368336,58.3209919,15.56207,13.57168,12.67656,12.19931,11.88511,4264,301,5,157,2.10892e+18,0.02705388,1873,54437,391
"GALAXY",1.23768e+18,22.70451876,16.12970649,23.74382,21.77958,20.44224,19.67558,19.16299,7713,301,2,376,5.78739e+18,0.3034714,5140,55836,967
"GALAXY",1.23767e+18,183.9203992,18.93148285,23.33027,21.52943,19.74742,19.0552,18.42904,5314,301,1,49,6.58431e+18,0.3551061,5848,56029,160
"GALAXY",1.23767e+18,230.7082282,11.50898008,20.00072,18.13021,17.06782,16.60323,16.19114,5322,301,1,142,3.09964e+18,0.1320406,2753,54234,138
"GALAXY",1.23767e+18,194.9337257,34.89265807,21.4898,21.11419,20.81864,20.56631,20.09808,4552,301,4,155,1.15417e+19,0.3731478,10251,58173,311
"GALAXY",1.23767e+18,155.8812904,18.17130397,22.02613,21.21048,20.2574,19.48875,18.95774,5935,301,5,263,6.62488e+18,0.5925279,5884,56046,298
"GALAXY",1.23768e+18,20.86597721,18.69283905,24.88292,22.91455,21.97323,21.68156,22.5094,7913,301,2,89,8.15727e+18,0.5955558,7245,56636,439
"GALAXY",1.23767e+18,192.3722915,35.90047522,23.06928,23.03134,21.2176,20.15402,19.48726,4552,301,6,140,9.98451e+18,0.5338218,8868,57781,121
"GALAXY",1.23767e+18,191.6333555,21.53439507,20.72385,18.76893,17.71703,17.29782,16.97811,5194,301,2,505,2.9814e+18,0.137652,2648,54485,54
"GALAXY",1.23766e+18,31.95569551,-0.643144577,20.16039,18.00222,16.76991,16.26823,15.90777,4263,301,2,329,4.54882e+17,0.1737545,404,51812,66
"GALAXY",1.23768e+18,330.7975911,18.18387682,25.91025,22.45065,20.83741,19.77333,19.35012,8108,301,2,57,5.66123e+18,0.4737203,5028,55836,731
"GALAXY",1.23766e+18,222.2944224,5.773213942,23.67228,21.60124,20.54646,19.62909,19.99717,3910,301,3,80,5.46965e+18,0.3690474,4858,55686,93
"GALAXY",1.23767e+18,140.9598055,14.27949729,22.62266,22.60293,22.16709,21.6962,21.74935,5935,301,3,164,1.07873e+19,0.980376,9581,57783,182
"GALAXY",1.23765e+18,39.49094381,-9.525642538,21.08045,20.66002,19.72283,20.71205,19.89852,1729,301,1,342,5.12298e+17,0.2802226,455,51909,50
"GALAXY",1.23768e+18,8.07161932,-8.200243141,20.7604,19.23718,17.82825,17.31441,16.91409,8095,301,2,353,8.05252e+18,0.2360411,7152,56660,300
"GALAXY",1.23768e+18,41.41203348,0.817949194,21.37715,20.58834,19.58326,19.20795,18.92608,7717,301,1,606,1.20369e+18,0.3680719,1069,52590,372
"GALAXY",1.23767e+18,5.676181786,24.98418164,23.48268,22.46501,21.24783,20.23499,19.68759,4851,301,3,66,7.07191e+18,0.6513603,6281,56295,487
"GALAXY",1.23768e+18,332.0259917,16.20168562,21.68312,19.56605,18.12424,17.58363,17.21871,8101,301,2,48,5.66913e+18,0.2206955,5035,55829,805
"GALAXY",1.23767e+18,134.4312018,18.24449512,22.59514,22.17358,20.44696,19.29348,18.78544,5112,301,3,166,5.82659e+18,0.5872868,5175,55955,202
"GALAXY",1.23768e+18,41.30247356,-3.027622234,21.76741,22.59831,21.77678,20.69705,18.68344,7881,301,6,297,8.81134e+18,0.1386441,7826,56931,183
"GALAXY",1.23768e+18,325.9797508,7.257890713,26.71788,23.25559,21.50304,20.29582,19.78767,7772,301,2,85,4.60728e+18,0.6465083,4092,55477,351
"GALAXY",1.23766e+18,150.0023475,35.35188073,17.80043,16.80133,16.41181,16.22717,16.09106,4469,301,5,262,2.19341e+18,0.01707024,1948,53388,570
"GALAXY",1.23768e+18,24.55455277,-2.149892897,22.44402,22.33838,21.67656,21.03877,21.37263,7780,301,4,66,1.0498e+19,0.7639169,9324,58077,499
"GALAXY",1.23766e+18,335.8183025,0.018051966,19.71455,18.38236,17.73082,17.34301,17.11894,4192,301,4,194,4.22346e+17,0.09717656,375,52140,485
"GALAXY",1.23767e+18,164.5082146,22.82247842,19.76662,17.91944,16.85106,16.38792,16.05385,5137,301,2,336,2.79906e+18,0.1471448,2486,53876,280
"GALAXY",1.23767e+18,230.1884729,18.68254064,25.00279,22.44443,20.58181,19.67735,19.30154,5323,301,5,11,4.4487e+18,0.4956437,3951,55681,985
"GALAXY",1.23766e+18,246.5526897,38.68767736,25.56514,24.96283,21.77712,20.51228,19.27528,3225,301,2,240,1.20823e+19,0.8451147,10731,58247,821
"GALAXY",1.23768e+18,6.462517544,4.622646879,22.13451,22.23206,21.87718,21.53567,21.86582,7727,301,3,109,9.84843e+18,0.24143,8747,57401,678
"GALAXY",1.23768e+18,354.4904528,11.69711024,26.10334,21.23092,19.35497,18.6187,18.22462,7773,301,2,274,6.92319e+18,0.3816381,6149,56194,98
"GALAXY",1.23767e+18,189.1458989,35.63616926,23.89352,22.91085,21.40915,20.24397,19.56448,4552,301,5,123,9.9834e+18,0.6132317,8867,57460,161
"GALAXY",1.23766e+18,117.9958744,21.70877366,18.19625,16.68368,15.96456,15.52287,15.21955,3605,301,4,56,1.42322e+18,0.04990333,1264,52707,306
"GALAXY",1.23767e+18,17.76410839,7.580002041,22.64631,20.39817,18.70206,18.08625,17.79297,5641,301,4,114,5.12746e+18,0.3257518,4554,56193,400
"GALAXY",1.23767e+18,143.1833629,17.88305987,25.03341,22.02191,20.5047,19.42754,18.851,5137,301,1,199,5.98101e+18,0.560809,5312,56001,835
"GALAXY",1.23766e+18,23.6799857,-0.664094448,22.61301,22.82113,22.09314,21.65482,20.73362,4263,301,2,274,1.05825e+19,1.061292,9399,58125,455
"GALAXY",1.23767e+18,226.5801125,13.99921103,18.32619,16.55342,15.77001,15.37902,15.0903,5322,301,5,112,3.09751e+18,0.04540914,2751,54243,587
"GALAXY",1.23766e+18,333.7630997,0.091291729,20.4027,18.594,17.68873,17.19472,16.7998,4192,301,4,181,1.24314e+18,0.0884342,1104,52912,517
"GALAXY",1.23767e+18,145.2806786,19.69528399,22.9444,22.59517,21.80084,21.34341,20.8302,5138,301,3,36,1.07548e+19,0.7402216,9552,57814,836
"GALAXY",1.23768e+18,338.7018543,2.517356583,24.1206,22.98149,20.7404,19.74313,19.35603,7712,301,4,187,4.8675e+18,0.5383236,4323,55884,845
"GALAXY",1.23767e+18,46.90300003,0.292139724,23.98934,21.09667,19.47137,18.84311,18.44089,4849,301,4,768,1.76101e+18,0.3635844,1564,52991,389
"GALAXY",1.23768e+18,37.73229256,-4.590526783,21.96648,22.11222,21.74809,20.83793,21.00697,7881,301,3,273,9.15019e+18,0.9023591,8127,56957,18
"GALAXY",1.23766e+18,226.7411503,40.94153363,24.9611,22.74509,20.67149,19.68276,19.93867,2964,301,2,523,6.81625e+18,0.4787107,6054,56089,189
"GALAXY",1.23766e+18,334.2792002,0.125495041,23.42562,21.85764,20.39639,19.37724,18.98165,4192,301,4,184,4.72905e+18,0.6284543,4200,55499,979
"GALAXY",1.23767e+18,224.1268112,23.73593841,19.92796,18.83193,17.82851,17.3286,16.99668,4649,301,3,262,2.41964e+18,0.2079272,2149,54509,292
"GALAXY",1.23765e+18,188.9501795,3.201799089,17.56137,16.10233,15.46299,15.10994,14.89644,1458,301,5,428,5.85637e+17,0.07380177,520,52288,615
"GALAXY",1.23766e+18,250.924218,24.71274281,23.62498,22.47629,21.10394,19.88658,19.53883,3926,301,5,175,4.71325e+18,0.686011,4186,55691,853
"GALAXY",1.23768e+18,29.08810733,11.78977992,24.20905,22.41226,20.93028,19.80781,19.39827,7773,301,4,500,5.24229e+18,0.4991877,4656,55828,351
"GALAXY",1.23767e+18,132.0046563,15.28174517,24.06264,22.14076,20.29834,19.43746,18.99085,5137,301,3,126,5.9562e+18,0.4824627,5290,55862,701
"GALAXY",1.23765e+18,164.5251721,2.389599585,18.0623,16.46192,15.63934,15.21084,14.88257,1462,301,4,261,5.72066e+17,0.09406945,508,52366,396
"GALAXY",1.23766e+18,201.081366,47.40641509,25.15656,21.798,20.56701,19.69689,19.26764,3699,301,6,94,7.59204e+18,0.5483595,6743,56385,361
"GALAXY",1.23766e+18,223.1615203,35.82928119,24.97847,23.51322,22.03523,20.72709,19.77792,3919,301,4,128,1.21048e+19,0.745014,10751,58220,885
"GALAXY",1.23768e+18,347.1338314,-1.89238242,24.58674,20.97292,19.50634,18.92499,18.61842,8038,301,5,133,1.03054e+19,0.2940972,9153,58022,122
"GALAXY",1.23766e+18,237.5212942,4.452993251,23.98607,22.0935,21.30397,20.15383,19.98339,3910,301,3,182,5.40909e+18,0.6657354,4804,55679,987
"GALAXY",1.23766e+18,249.4243911,36.0796382,23.02361,21.19012,19.31385,18.6821,18.34082,3225,301,2,263,5.84907e+18,0.3508645,5195,56048,76
"GALAXY",1.23768e+18,12.45428351,22.20864731,25.07629,23.3556,21.62695,20.20862,19.7466,7917,301,3,181,6.41776e+18,0.6893517,5700,56245,487
"GALAXY",1.23765e+18,314.8537158,-7.216260323,18.94213,17.64455,17.06508,16.70757,16.42236,1737,301,2,51,7.17278e+17,0.07625248,637,52174,291
"GALAXY",1.23766e+18,244.1385666,24.87832964,24.15728,22.24044,20.3882,19.44851,19.01804,3919,301,3,269,5.32216e+18,0.5908312,4727,55693,129
"GALAXY",1.23768e+18,31.21007833,-2.821696531,24.44328,22.42451,22.80989,21.84051,21.73073,7778,301,2,525,1.0489e+19,1.083555,9316,58082,443
"GALAXY",1.23765e+18,174.8788809,3.179459136,22.54636,21.35266,19.25871,18.46106,18.07858,1992,301,5,167,5.33702e+18,0.4667738,4740,55651,918
"GALAXY",1.23767e+18,193.281749,29.40070075,18.90549,17.75271,17.17322,16.80351,16.57599,4649,301,3,74,2.52091e+18,0.06163251,2239,53726,72
"GALAXY",1.23768e+18,356.3550238,26.42168214,23.32535,23.57846,21.55625,20.38241,19.71939,8103,301,2,74,7.33639e+18,0.5868559,6516,56571,103
"GALAXY",1.23766e+18,248.1974894,36.18212533,20.79535,18.88055,17.55193,17.02705,16.64254,3187,301,5,149,5.84912e+18,0.2038246,5195,56048,272
"GALAXY",1.23766e+18,143.1680831,54.48724423,21.72742,20.25648,18.75709,18.11719,17.6452,2304,301,2,45,6.44715e+18,0.2648693,5726,56626,914
"GALAXY",1.23766e+18,235.5785476,52.6745309,24.39451,22.00811,20.57847,19.59333,19.0412,2248,301,2,50,7.5606e+18,0.5248931,6715,56449,651
"GALAXY",1.23767e+18,242.4954487,14.67247378,22.57594,21.09401,19.33612,18.6105,18.09872,4670,301,1,301,2.84194e+18,0.4255287,2524,54568,601
"GALAXY",1.23767e+18,175.8388289,21.45717278,18.56901,17.09841,16.28647,15.88011,15.59333,5194,301,2,407,2.82722e+18,0.1089176,2511,53882,302
"GALAXY",1.23766e+18,219.3762822,45.13840181,24.05933,21.66091,20.10367,19.28098,18.89008,3664,301,5,60,6.81981e+18,0.4664487,6057,56099,837
"GALAXY",1.23767e+18,218.2095381,25.47338335,19.05625,17.19258,16.26359,15.69274,15.327,4649,301,3,224,2.40384e+18,0.08008548,2135,53827,170
"GALAXY",1.23768e+18,329.0065233,15.82222784,19.53389,17.43,16.40314,15.89867,15.51525,8096,301,2,29,5.69829e+18,0.09370936,5061,55806,398
"GALAXY",1.23768e+18,4.498576721,-8.10589856,22.52045,21.9851,20.50129,19.75459,19.28601,8100,301,2,349,8.05028e+18,0.472533,7150,56597,331
"GALAXY",1.23767e+18,229.5626666,13.32409132,25.75023,21.59565,19.64219,18.66415,18.15925,5322,301,5,132,6.17919e+18,0.5152344,5488,56013,929
"GALAXY",1.23766e+18,352.7047538,0.790867479,22.50681,20.83512,19.10479,18.21566,17.70422,4188,301,5,61,4.32438e+17,0.4886116,384,51821,335
"GALAXY",1.23767e+18,132.6253166,13.39804365,22.42657,19.40269,18.15184,17.54982,16.99983,5194,301,2,127,5.95401e+18,0.1508096,5288,55865,930
"GALAXY",1.23767e+18,156.4401708,26.66448682,17.44856,16.27277,15.75458,15.47906,15.26817,5061,301,3,280,2.64587e+18,0.03818524,2350,53765,32
"GALAXY",1.23767e+18,136.0728125,19.49078614,20.79081,18.57755,17.31839,16.82611,16.47239,5061,301,1,147,2.57282e+18,0.1903199,2285,53700,496
"GALAXY",1.23766e+18,125.3085101,38.38806182,22.18898,21.51239,21.3168,20.13411,19.19178,2825,301,4,130,1.05396e+19,1.120722,9361,58055,137
"GALAXY",1.23766e+18,246.8317777,27.90198235,26.54263,22.07749,20.41268,19.53081,19.19904,3926,301,5,142,5.63525e+18,0.4712113,5005,55751,423
"GALAXY",1.23767e+18,241.3346401,15.03892545,25.38775,22.11187,20.46189,19.47484,18.87155,4670,301,1,293,4.58372e+18,0.5058883,4071,55660,675
"GALAXY",1.23766e+18,135.4482502,33.07856238,25.95462,22.15382,20.54284,19.53414,19.07835,3560,301,4,189,6.5438e+18,0.5199144,5812,56354,255
"GALAXY",1.23768e+18,330.2956124,2.341115657,22.8081,23.23996,21.5022,20.16687,19.2196,7712,301,4,131,1.03202e+19,0.7280941,9166,58051,629
"GALAXY",1.23767e+18,258.291524,63.8277126,20.47914,18.41829,17.49155,17.06701,16.74124,6122,301,3,130,3.94099e+17,0.08283975,350,51691,124
"GALAXY",1.23768e+18,336.8458991,19.98816058,22.24721,19.30773,17.92509,17.39431,17.07972,8102,301,3,83,6.88836e+18,0.2128639,6118,56189,366
"GALAXY",1.23766e+18,248.7795795,39.82538377,17.47947,16.04764,15.49314,15.20667,14.93762,2328,301,3,54,9.1992e+17,0.02963576,817,52381,219
"GALAXY",1.23768e+18,25.78230181,18.26125572,27.47463,20.82565,19.52973,18.71076,18.21201,7913,301,2,121,5.76707e+18,0.5158575,5122,55841,775
"GALAXY",1.23766e+18,198.5906854,47.31837085,22.67809,21.59509,19.88177,19.10729,18.71848,3699,301,5,83,7.45821e+18,0.4568437,6624,56385,917
"GALAXY",1.23766e+18,353.0907162,14.89632154,23.19183,21.88623,20.58294,19.71842,19.5151,2507,301,4,239,6.90974e+18,0.5569346,6137,56270,323
"GALAXY",1.23768e+18,12.80004318,3.683079061,22.10968,22.30576,21.63605,20.9973,22.048,7712,301,6,415,1.06196e+19,0.8558395,9432,58100,362
"GALAXY",1.24e+18,8.944999046,27.5200435,24.56207,23.25572,21.96949,20.64628,19.63518,8103,301,4,149,8.63691e+18,0.8860174,7671,57360,475
"GALAXY",1.23767e+18,246.0343955,19.27821173,22.82166,21.71367,20.19243,18.91355,18.38579,4600,301,5,43,4.57137e+18,0.581252,4060,55359,777
"GALAXY",1.23766e+18,348.1266491,0.82835513,22.88292,22.2881,21.81206,21.37165,20.61076,4188,301,5,30,1.03628e+19,0.7423235,9204,57712,199
"GALAXY",1.23766e+18,128.5781686,25.66083982,24.22519,21.90712,20.28216,19.49989,18.98602,4469,301,5,123,5.02157e+18,0.4571223,4460,55533,193
"GALAXY",1.23766e+18,161.7435435,38.45781097,18.96727,17.81502,17.38007,17.14404,17.04319,4469,301,5,328,2.25977e+18,0.02466701,2007,53474,338
"GALAXY",1.23766e+18,244.5130469,39.95632494,22.25166,20.62255,18.9409,18.327,17.90639,3225,301,1,227,5.84253e+18,0.321768,5189,56074,842
"GALAXY",1.23766e+18,144.5921914,35.15756163,22.12033,21.6312,19.57342,18.60169,18.07879,3647,301,4,53,6.53609e+18,0.5522639,5805,56336,863
